MessageType,Seconds,Nanoseconds,r,theta,color,Latitude,Longitude,Orientation.x,Orientation.y,Orientation.z,Orientation.w,LinearAccel.x,LinearAccel.y,LinearAccel.z,Steering,LeftFrontSpeed,LeftBackSpeed,RightFrontSpeed,RightBackSpeed
Imu,26,520000000,,,,,,-4.8579307656231745e-08,2.883635221862878e-07,-4.478058230116173e-12,0.9999999999999574,-0.0409437964579979,0.0125938997684379,9.739662381209168,,,,,
Imu,26,521000000,,,,,,-4.857928453468916e-08,2.883635306108258e-07,-4.424369953211406e-12,0.9999999999999574,0.003550129802514,0.026108927247313,9.746528707869514,,,,,
WheelSpeeds,26,521000000,,,,,,,,,,,,,0.0,1000.22607421875,-0.4765209257602691,998.2803344726562,-1.215898036956787
Imu,26,522000000,,,,,,-4.8579300217634386e-08,2.883635168047295e-07,-4.478186493710975e-12,0.9999999999999574,-0.0174752749755995,0.0393762727709043,9.955053540499645,,,,,
Imu,26,523000000,,,,,,-4.8579277113087395e-08,2.883635252212365e-07,-4.424354949807577e-12,0.9999999999999574,0.0693298199681914,-0.0986601762680866,9.7280809570211,,,,,
Imu,26,524000000,,,,,,-4.8579292793551394e-08,2.8836351140860965e-07,-4.478110122716778e-12,0.9999999999999574,-0.0289255154533337,0.0014102797774641,9.971512129329415,,,,,
Imu,26,525000000,,,,,,-4.857926969385933e-08,2.883635198190101e-07,-4.424318526648046e-12,0.9999999999999574,-0.0602601485006817,-0.1425701759384053,9.74145906693731,,,,,
Imu,26,526000000,,,,,,-4.8579285375672283e-08,2.8836350601955586e-07,-4.478086312896991e-12,0.9999999999999574,-0.1375625398795412,-0.0259554802230842,9.859893288479416,,,,,
WheelSpeeds,26,526000000,,,,,,,,,,,,,0.0,998.02685546875,1.417561650276184,998.99560546875,1.7968621253967283
Imu,26,527000000,,,,,,-4.8579262287470176e-08,2.883635144292665e-07,-4.424295027921231e-12,0.9999999999999574,0.0881049363501516,0.1143437216798017,9.896426522546747,,,,,
Imu,26,528000000,,,,,,-4.857927796124884e-08,2.883635006237014e-07,-4.478073471836375e-12,0.9999999999999574,-0.0068588519252953,0.0948799830612298,9.86655158018514,,,,,
Imu,26,529000000,,,,,,0.0,0.0,0.0,1.0,0.0760843461862543,0.0796669863165032,9.757185098883689,,,,,
Cones,26,530000000,13.29474318665813,0.2288136900290392,2.0,,,,,,,,,,,,,,
Cones,26,530000000,9.304232092057946,0.3330351173332217,2.0,,,,,,,,,,,,,,
Cones,26,530000000,6.700730114257486,0.419736362797738,2.0,,,,,,,,,,,,,,
Cones,26,530000000,2.166040861821686,1.4447376593687558,2.0,,,,,,,,,,,,,,
Cones,26,530000000,13.180753731436358,-0.1435060687785892,1.0,,,,,,,,,,,,,,
Cones,26,530000000,9.12669591796717,-0.1964488014928244,1.0,,,,,,,,,,,,,,
Cones,26,530000000,6.374954770180199,-0.2931225161436094,1.0,,,,,,,,,,,,,,
Cones,26,530000000,2.8114828929334386,-1.2771589727873638,1.0,,,,,,,,,,,,,,
Cones,26,530000000,3.589061173445812,-0.5574879273910305,0.0,,,,,,,,,,,,,,
Cones,26,530000000,3.930283441169712,-0.5104146270829073,0.0,,,,,,,,,,,,,,
Cones,26,530000000,4.01319155892304,0.732940116446722,0.0,,,,,,,,,,,,,,
Cones,26,530000000,4.334288584327076,0.6649055936376176,0.0,,,,,,,,,,,,,,
Imu,26,530000000,,,,,,0.0,0.0,0.0,1.0,0.1223897511056164,0.1208814105701815,9.71434388772466,,,,,
Imu,26,531000000,,,,,,-4.857924743171216e-08,2.8836350365752015e-07,-4.4243784826030695e-12,0.9999999999999574,-0.0472050876546076,0.0318872301141055,9.873707163129833,,,,,
WheelSpeeds,26,531000000,,,,,,,,,,,,,0.0,998.4656372070312,1.7111728191375732,999.7216796875,-0.3233202695846557
Imu,26,532000000,,,,,,-4.8579263105477276e-08,2.883634898525102e-07,-4.478193806140898e-12,0.9999999999999574,0.072766652703104,-0.0201697145299289,9.66761227341858,,,,,
Imu,26,533000000,,,,,,-4.8579240003202186e-08,2.88363498269395e-07,-4.424321880414422e-12,0.9999999999999574,-0.0148599271327404,0.0986107315851962,9.827351303808491,,,,,
Imu,26,534000000,,,,,,-4.857925568236293e-08,2.883634844638948e-07,-4.478123809790376e-12,0.9999999999999574,-0.0093759247984916,-0.0322350902084281,9.85746363348254,,,,,
Imu,26,535000000,,,,,,-4.857923259443296e-08,2.883634928811422e-07,-4.424288099158246e-12,0.9999999999999574,-0.032293570116522,0.0539150922211682,9.711535955180231,,,,,
Imu,26,536000000,,,,,,-4.857924826435464e-08,2.883634790820832e-07,-4.478105733371256e-12,0.9999999999999574,-0.0699237135862226,-0.1329738041311744,9.708359788803287,,,,,
WheelSpeeds,26,536000000,,,,,,,,,,,,,0.0,998.8892822265624,0.4476536810398102,997.2498168945312,1.5917840003967283
Imu,26,537000000,,,,,,-4.8579225146642265e-08,2.883634874994361e-07,-4.424271467809709e-12,0.9999999999999574,0.0256071622403298,-0.1241522352391232,9.682918724443653,,,,,
Imu,26,538000000,,,,,,-4.857924081120325e-08,2.883634736939853e-07,-4.478089346971521e-12,0.9999999999999574,-0.0511046799484733,0.0283627475632953,9.705061842273816,,,,,
Imu,26,539000000,,,,,,-4.857921771271551e-08,2.883634821103493e-07,-4.4242524420748335e-12,0.9999999999999574,-0.0451584516510455,-0.1194295583949712,9.811146777660053,,,,,
Imu,26,540000000,,,,,,-4.8579233367113317e-08,2.8836346829893334e-07,-4.478093915084373e-12,0.9999999999999574,0.1270209735577787,0.0009945558406713,9.761112313243114,,,,,
Imu,26,541000000,,,,,,-4.8579210274203744e-08,2.883634767211944e-07,-4.424246882757758e-12,0.9999999999999574,-0.0893602202946371,-0.0204772300008686,9.923139790484017,,,,,
WheelSpeeds,26,541000000,,,,,,,,,,,,,0.0,997.2335205078124,0.4219715893268585,999.4447631835938,-0.6930954456329346
Imu,26,542000000,,,,,,-4.857922592271797e-08,2.8836346291050015e-07,-4.4780801679349296e-12,0.9999999999999574,0.0478794821142411,0.1051450802785347,10.060934672982553,,,,,
Imu,26,543000000,,,,,,-4.8579202826890285e-08,2.883634713263955e-07,-4.424245111017615e-12,0.9999999999999574,0.0649437224926153,0.0560670783093345,9.740521785149925,,,,,
Imu,26,544000000,,,,,,-4.8579218480754326e-08,2.883634575219257e-07,-4.478060772242085e-12,0.9999999999999574,0.0341859164274363,0.1978256069403259,9.807334297533892,,,,,
Imu,26,545000000,,,,,,0.0,0.0,0.0,1.0,-0.0948371951987603,-0.0212096880330597,9.664860759486096,,,,,
Imu,26,546000000,,,,,,-4.8579211045586015e-08,2.8836345212492455e-07,-4.478166009561477e-12,0.9999999999999574,-0.0374030226517986,0.1424404417852907,9.79881277999426,,,,,
WheelSpeeds,26,546000000,,,,,,,,,,,,,0.0,999.54052734375,-0.3334595561027527,999.4419555664062,1.5157514810562134
Imu,26,547000000,,,,,,-4.857918794405964e-08,2.883634605414394e-07,-4.424341215411718e-12,0.9999999999999574,-0.0536416453651507,-0.0254238888226353,9.824413675671568,,,,,
Imu,26,548000000,,,,,,-4.8579203611498194e-08,2.883634467429622e-07,-4.478152871237013e-12,0.9999999999999574,0.0369009372402036,-0.0008331763264953,9.719887792062549,,,,,
Imu,26,549000000,,,,,,0.0,0.0,0.0,1.0,-0.126946609955986,0.0976376650355124,9.749752610690749,,,,,
Imu,26,550000000,,,,,,-4.8579196198658135e-08,2.8836344134879346e-07,-4.4781229922981545e-12,0.9999999999999574,-0.1739304317754415,0.2206953984920888,9.732840355690634,,,,,
Imu,26,551000000,,,,,,-4.857917309246695e-08,2.8836344976623176e-07,-4.424294210468917e-12,0.9999999999999574,0.0749083114362288,0.023497715642674,9.794319454370433,,,,,
WheelSpeeds,26,551000000,,,,,,,,,,,,,0.0,998.0691528320312,0.0415048152208328,999.147216796875,-1.2647278308868408
Imu,26,552000000,,,,,,0.0,0.0,0.0,1.0,-0.055760212185202,-0.0457370785448171,9.8599617860021,,,,,
Imu,26,553000000,,,,,,0.0,0.0,0.0,1.0,-0.0050052914317382,-0.0671599509168884,9.871646989098434,,,,,
Imu,26,554000000,,,,,,0.0,0.0,0.0,1.0,-0.0581180391401864,0.1824306056249192,9.690523668595215,,,,,
Imu,26,555000000,,,,,,0.0,0.0,0.0,1.0,-0.1800806273843183,0.0361281426114652,9.827033233915577,,,,,
Imu,26,556000000,,,,,,0.0,0.0,0.0,1.0,0.0671095919928828,0.1233312379047105,9.781529236241232,,,,,
WheelSpeeds,26,556000000,,,,,,,,,,,,,0.0,1000.689697265625,1.9913864135742188,998.9642333984376,-1.4758789539337158
Imu,26,557000000,,,,,,0.0,0.0,0.0,1.0,0.016737641894247,-0.0456013823235032,9.767239176168246,,,,,
Imu,26,558000000,,,,,,0.0,0.0,0.0,1.0,-0.0076845003444828,-0.0262884639705282,9.84556438215385,,,,,
Imu,26,559000000,,,,,,0.0,0.0,0.0,1.0,0.0102300007336404,0.0358646274791793,9.844660982398793,,,,,
Imu,26,560000000,,,,,,0.0,0.0,0.0,1.0,-0.113021109482566,0.1309276723845269,9.79860586789935,,,,,
Imu,26,561000000,,,,,,0.0,0.0,0.0,1.0,-0.0051131216785228,-0.0917352718855413,9.786066112287273,,,,,
WheelSpeeds,26,561000000,,,,,,,,,,,,,0.0,999.5489501953124,-0.6038569211959839,998.1063842773438,-0.9213625192642212
Imu,26,562000000,,,,,,0.0,0.0,0.0,1.0,-0.0894509342850448,-0.1331444227013952,9.794044248616787,,,,,
Imu,26,563000000,,,,,,0.0,0.0,0.0,1.0,0.0549058929815972,-0.0708642820033785,9.855092778543996,,,,,
Imu,26,564000000,,,,,,0.0,0.0,0.0,1.0,-0.0559046987699307,-0.0180231163831638,9.848278362926486,,,,,
Imu,26,565000000,,,,,,0.0,0.0,0.0,1.0,0.0006166859508282,-0.008941013480715,9.826877827784005,,,,,
Imu,26,566000000,,,,,,0.0,0.0,0.0,1.0,-0.0058665284093144,0.0409091553848629,9.750568222287672,,,,,
WheelSpeeds,26,566000000,,,,,,,,,,,,,0.0,998.322021484375,0.2269301414489746,999.5537719726562,-0.4563396871089935
Imu,26,567000000,,,,,,0.0,0.0,0.0,1.0,-0.135548419760405,0.1399873809650915,9.78585082392079,,,,,
Imu,26,568000000,,,,,,0.0,0.0,0.0,1.0,-0.0733890759866602,-0.0543407382305237,9.700902857051348,,,,,
Imu,26,569000000,,,,,,-4.85791061138492e-08,2.883634013150264e-07,-4.424322679192959e-12,0.9999999999999574,-0.0404193165982539,0.0474242201990194,9.889524683931382,,,,,
Cones,26,570000000,13.149117428090104,0.2298969047746504,2.0,,,,,,,,,,,,,,
Cones,26,570000000,9.434266682613243,0.3314573021378729,2.0,,,,,,,,,,,,,,
Cones,26,570000000,6.787502561058078,0.4252140632326772,2.0,,,,,,,,,,,,,,
Cones,26,570000000,2.224648125548413,1.4449431683043494,2.0,,,,,,,,,,,,,,
Cones,26,570000000,13.200252843944002,-0.1482650222180617,1.0,,,,,,,,,,,,,,
Cones,26,570000000,9.220812364137018,-0.1948996780312721,1.0,,,,,,,,,,,,,,
Cones,26,570000000,6.323574506611837,-0.2922188798462266,1.0,,,,,,,,,,,,,,
Cones,26,570000000,2.783655530954642,-1.2681790063993712,1.0,,,,,,,,,,,,,,
Cones,26,570000000,3.544757655470064,-0.567353218202317,0.0,,,,,,,,,,,,,,
Cones,26,570000000,3.8743020272125888,-0.5084958413686808,0.0,,,,,,,,,,,,,,
Cones,26,570000000,4.067308099517154,0.7271164002833438,0.0,,,,,,,,,,,,,,
Cones,26,570000000,4.324026664701886,0.6678250450854689,0.0,,,,,,,,,,,,,,
Imu,26,570000000,,,,,,0.0,0.0,0.0,1.0,-0.0759228238923994,0.0756039497824102,9.887336941558836,,,,,
Imu,26,571000000,,,,,,-4.8579098669006864e-08,2.883633959345824e-07,-4.424329831898361e-12,0.9999999999999574,0.0158623282110925,-0.0024388927099425,9.771899798919186,,,,,
WheelSpeeds,26,571000000,,,,,,,,,,,,,0.0,1000.4140625,-0.8821178078651428,999.002685546875,-0.2768428027629852
Imu,26,572000000,,,,,,-4.857911432956924e-08,2.883633821302897e-07,-4.478122602556513e-12,0.9999999999999574,0.146691163387085,0.0118152319961159,9.836785554727976,,,,,
Imu,26,573000000,,,,,,0.0,0.0,0.0,1.0,0.0359445333776483,0.0089855731513108,9.797134418238931,,,,,
Imu,26,574000000,,,,,,-4.8579106888284724e-08,2.883633767501478e-07,-4.478072141187109e-12,0.9999999999999574,0.0032146978403701,-0.0855291748226721,9.64729059436226,,,,,
Imu,26,575000000,,,,,,-4.857908378323153e-08,2.883633851673799e-07,-4.424346147371395e-12,0.9999999999999574,0.0508815991418971,-0.0110196344597753,9.806450668812117,,,,,
Imu,26,576000000,,,,,,-4.8579099451987636e-08,2.883633713703575e-07,-4.478097907474833e-12,0.9999999999999574,-0.028643962230279,-0.0030364361970174,9.85004579996922,,,,,
WheelSpeeds,26,576000000,,,,,,,,,,,,,0.0,1001.0593872070312,0.5235857963562012,998.906005859375,0.7821345925331116
Imu,26,577000000,,,,,,-4.8579076339440287e-08,2.883633797934712e-07,-4.424369364528187e-12,0.9999999999999574,-0.002689663856849,0.021047745977287,9.910526601103074,,,,,
Imu,26,578000000,,,,,,-4.857909198654624e-08,2.8836336600304133e-07,-4.478196424656964e-12,0.9999999999999574,-0.1362155591208216,-0.1200862094838898,9.782725257081983,,,,,
Imu,26,579000000,,,,,,-4.8579068880396784e-08,2.883633744136233e-07,-4.424390321090351e-12,0.9999999999999574,-0.0384362689915886,-0.0548791774507647,9.782803194549375,,,,,
Imu,26,580000000,,,,,,-4.8579084533065556e-08,2.883633606228167e-07,-4.478241164754086e-12,0.9999999999999574,0.0413392303929253,0.0903297676560971,9.837657700656264,,,,,
Imu,26,581000000,,,,,,-4.8579061436038086e-08,2.88363369039964e-07,-4.4243779845270776e-12,0.9999999999999574,-0.1262618973676234,0.0780080694452224,9.866877315856886,,,,,
WheelSpeeds,26,581000000,,,,,,,,,,,,,0.0,998.8936157226562,0.6638001203536987,1000.1624755859376,-0.0621832832694053
Imu,26,582000000,,,,,,-4.8579077093038293e-08,2.8836335524291297e-07,-4.478230682977146e-12,0.9999999999999574,0.073856747769847,-0.0268707174604782,9.909656967641642,,,,,
Imu,26,583000000,,,,,,-4.857905398089698e-08,2.883633636586053e-07,-4.4243656533370736e-12,0.9999999999999574,0.1372500243605982,0.0232581548985495,9.833167334013648,,,,,
Imu,26,584000000,,,,,,-4.8579069643484815e-08,2.883633498609889e-07,-4.478160149603111e-12,0.9999999999999574,-0.0519687972617813,0.2216942566066932,9.783541018488677,,,,,
Imu,26,585000000,,,,,,0.0,0.0,0.0,1.0,0.0146652929545795,-0.0283796416028769,9.78495622513802,,,,,
Imu,26,586000000,,,,,,0.0,0.0,0.0,1.0,-0.1741928504977976,0.0618777855310851,9.9214760995475,,,,,
WheelSpeeds,26,586000000,,,,,,,,,,,,,0.0,1000.3287353515624,0.5888085961341858,998.6384887695312,-0.7559338212013245
Imu,26,587000000,,,,,,0.0,0.0,0.0,1.0,0.029198791010167,-0.0620333076768523,9.849588611800034,,,,,
Imu,26,588000000,,,,,,-4.857905473075885e-08,2.883633391082594e-07,-4.478190875609628e-12,0.9999999999999574,0.0404684331068496,-0.0583690120463153,9.65971079132694,,,,,
Imu,26,589000000,,,,,,-4.8579031611865884e-08,2.88363347525346e-07,-4.424413793079132e-12,0.9999999999999574,0.0554138040331336,0.0281512120376827,9.8223287383239,,,,,
Imu,26,590000000,,,,,,-4.857904726627033e-08,2.8836333373410905e-07,-4.478194327380896e-12,0.9999999999999574,0.1496305357278203,0.0184124644314741,9.837966484149945,,,,,
Imu,26,591000000,,,,,,0.0,0.0,0.0,1.0,-0.0397542288194607,-0.0030167123039605,9.750040479159292,,,,,
WheelSpeeds,26,591000000,,,,,,,,,,,,,0.0,998.3375854492188,1.7299580574035645,999.28125,0.2770885527133941
Imu,26,592000000,,,,,,-4.8579039809019767e-08,2.883633283602812e-07,-4.478188191953822e-12,0.9999999999999574,0.0201686080684311,-0.0197876932435046,9.750591749137596,,,,,
Imu,26,593000000,,,,,,-4.857901669708758e-08,2.8836333678334856e-07,-4.424405163050837e-12,0.9999999999999574,0.0313176321692791,0.1221104427725817,9.742521304477204,,,,,
Imu,26,594000000,,,,,,-4.8579032355221065e-08,2.883633229869073e-07,-4.478252835610112e-12,0.9999999999999574,0.0474509823635661,0.0763969561553425,9.797157326179304,,,,,
Imu,26,595000000,,,,,,0.0,0.0,0.0,1.0,-0.0381867079024193,0.0002665149190952,9.91042094276809,,,,,
Imu,26,596000000,,,,,,-4.8579024900904265e-08,2.883633176143365e-07,-4.478282661441363e-12,0.9999999999999574,-0.1050307305165189,0.1730423379598135,9.78115683432849,,,,,
WheelSpeeds,26,596000000,,,,,,,,,,,,,0.0,996.9176635742188,0.6835437417030334,1000.0501708984376,-0.7918000221252441
Imu,26,597000000,,,,,,-4.8579001801024e-08,2.883633260373454e-07,-4.42441839864648e-12,0.9999999999999574,0.0718055356465972,-0.1474029571742016,9.71179163835752,,,,,
Imu,26,598000000,,,,,,-4.8579017452763135e-08,2.883633122348272e-07,-4.4782762189392166e-12,0.9999999999999574,-0.0137657103571003,-0.0167755984818246,9.829616764346692,,,,,
Imu,26,599000000,,,,,,-4.857899435942571e-08,2.8836332065872825e-07,-4.424410859855601e-12,0.9999999999999574,-0.1047911899121254,0.1330680543403474,9.805532190498155,,,,,
GPS,26,600000000,,,,55.94451448726633,-3.186479330372655,,,,,,,,,,,,
Imu,26,600000000,,,,,,0.0,0.0,0.0,1.0,0.100313993135151,-0.0203635012948442,9.936125306531771,,,,,
Imu,26,601000000,,,,,,0.0,0.0,0.0,1.0,0.0657904886020267,-0.1220514579233202,9.820606296013397,,,,,
WheelSpeeds,26,601000000,,,,,,,,,,,,,0.0,999.8358764648438,0.921875298023224,999.0778198242188,-0.8774952292442322
Imu,26,602000000,,,,,,-4.8579002571156965e-08,2.883633014896991e-07,-4.478200328897585e-12,0.9999999999999574,-0.0074834303024531,-0.0446816973860187,9.932944337909408,,,,,
Imu,26,603000000,,,,,,-4.8578979462061156e-08,2.883633099132632e-07,-4.424368182839477e-12,0.9999999999999574,-0.0079136103272199,-0.0054064072941779,9.704034254268796,,,,,
Imu,26,604000000,,,,,,-4.85789951179976e-08,2.883632961243331e-07,-4.478184045749976e-12,0.9999999999999574,0.0266959975745717,-0.0786105509982878,9.68992762871252,,,,,
Imu,26,605000000,,,,,,-4.857897200006365e-08,2.883633045415009e-07,-4.424414207843713e-12,0.9999999999999574,0.1438229027017951,-0.0224691306904427,9.972331749998837,,,,,
Imu,26,606000000,,,,,,-4.857898764634556e-08,2.883632907442677e-07,-4.478182743253169e-12,0.9999999999999574,0.051946229727562,-0.0252532427275027,9.786563008816367,,,,,
WheelSpeeds,26,606000000,,,,,,,,,,,,,0.0,997.8803100585938,0.0289940293878316,998.4990234375,1.3171180486679075
Imu,26,607000000,,,,,,-4.8578964537475575e-08,2.883632991620006e-07,-4.424411138387226e-12,0.9999999999999574,-0.1279720928190758,0.0301497413311313,9.798274685419951,,,,,
Imu,26,608000000,,,,,,-4.8578980189633175e-08,2.883632853709062e-07,-4.478220289702632e-12,0.9999999999999574,-0.1341200523698567,0.0486929891675593,9.830257719154671,,,,,
Imu,26,609000000,,,,,,-4.8578957080715355e-08,2.8836329380080946e-07,-4.424405648115932e-12,0.9999999999999574,0.0261378665392967,0.0299293382513858,9.71909632280756,,,,,
Cones,26,610000000,13.476071868015593,0.2302825803277239,2.0,,,,,,,,,,,,,,
Cones,26,610000000,9.394662174688284,0.3293495362672777,2.0,,,,,,,,,,,,,,
Cones,26,610000000,6.672667111381651,0.4308037902870417,2.0,,,,,,,,,,,,,,
Cones,26,610000000,2.2053478943345333,1.4555455405518385,2.0,,,,,,,,,,,,,,
Cones,26,610000000,12.890994991543288,-0.1456934493266668,1.0,,,,,,,,,,,,,,
Cones,26,610000000,9.147892650721642,-0.1930139108692572,1.0,,,,,,,,,,,,,,
Cones,26,610000000,6.4150643928544016,-0.2983551190381464,1.0,,,,,,,,,,,,,,
Cones,26,610000000,2.76963251097454,-1.3066425262716863,1.0,,,,,,,,,,,,,,
Cones,26,610000000,3.57895813372462,-0.560231157167846,0.0,,,,,,,,,,,,,,
Cones,26,610000000,3.87964727010939,-0.5163010254190867,0.0,,,,,,,,,,,,,,
Cones,26,610000000,4.00836052887435,0.7324893717628518,0.0,,,,,,,,,,,,,,
Cones,26,610000000,4.343182205841066,0.6713607848733849,0.0,,,,,,,,,,,,,,
Imu,26,610000000,,,,,,-4.8578972731666456e-08,2.883632800047152e-07,-4.478239517163994e-12,0.9999999999999574,0.0469829309568411,0.1424593221096759,9.841792681605986,,,,,
Imu,26,611000000,,,,,,-4.8578949623071455e-08,2.883632884220901e-07,-4.424435785151833e-12,0.9999999999999574,-0.0362937627746996,0.008046794484194,9.84634164316569,,,,,
WheelSpeeds,26,611000000,,,,,,,,,,,,,0.0,997.8685302734376,-1.1837464570999146,998.7698364257812,1.0614300966262815
Imu,26,612000000,,,,,,-4.8578965275189695e-08,2.883632746263793e-07,-4.478287275460853e-12,0.9999999999999574,-0.0245842213428096,-0.0762961172707816,9.734387585418938,,,,,
Imu,26,613000000,,,,,,0.0,0.0,0.0,1.0,-0.1000411801603528,0.0396202005619498,9.679698219345925,,,,,
Imu,26,614000000,,,,,,0.0,0.0,0.0,1.0,-0.0132886405839821,-0.0448288400206192,9.921111347632044,,,,,
Imu,26,615000000,,,,,,-4.857893472055151e-08,2.883632776782969e-07,-4.424521148087371e-12,0.9999999999999574,0.0047992740155789,0.0644565409417218,9.628078998022753,,,,,
Imu,26,616000000,,,,,,-4.857895037064292e-08,2.8836326388295106e-07,-4.478375843811187e-12,0.9999999999999574,0.06295640413785,-0.086561214582453,9.821563017464817,,,,,
WheelSpeeds,26,616000000,,,,,,,,,,,,,0.0,999.3192138671876,-1.2701632976531982,997.1551513671876,-0.5323987603187561
Imu,26,617000000,,,,,,0.0,0.0,0.0,1.0,0.0985214050030901,0.106724719893383,9.889481805910249,,,,,
Imu,26,618000000,,,,,,-4.857894292439508e-08,2.883632585188694e-07,-4.478333025447782e-12,0.9999999999999574,0.0796075623238079,0.0668268412663311,9.744140415423686,,,,,
Imu,26,619000000,,,,,,-4.8578919809116945e-08,2.883632669405002e-07,-4.4245078380601015e-12,0.9999999999999574,0.1103151614473903,0.0795242324214585,9.804957783595675,,,,,
Imu,26,620000000,,,,,,-4.857893545292751e-08,2.8836325314472735e-07,-4.478352405588188e-12,0.9999999999999574,0.0252565789291227,-0.0389246115413814,9.83170093973023,,,,,
Imu,26,621000000,,,,,,-4.8578912331359606e-08,2.883632615742997e-07,-4.424554057436978e-12,0.9999999999999574,-0.0999821924098252,-0.0805834905927928,9.828860564796743,,,,,
WheelSpeeds,26,621000000,,,,,,,,,,,,,0.0,996.8599853515624,0.9576539993286132,999.3370361328124,-0.235934779047966
Imu,26,622000000,,,,,,-4.8578927989310144e-08,2.883632477845928e-07,-4.478305419688521e-12,0.9999999999999574,-0.0061050080863794,-0.0085611013970212,9.813523350208484,,,,,
Imu,26,623000000,,,,,,-4.8578904882855145e-08,2.883632562022981e-07,-4.424536595223124e-12,0.9999999999999574,-0.0706269530213924,-0.0356230081911223,9.842961298238068,,,,,
Imu,26,624000000,,,,,,-4.857892054577361e-08,2.883632424120096e-07,-4.478290219802469e-12,0.9999999999999574,0.0715721966345893,0.0061712170093139,9.893651817209038,,,,,
Imu,26,625000000,,,,,,-4.8578897457383926e-08,2.883632508424079e-07,-4.424443615127483e-12,0.9999999999999574,-0.0337225399408646,0.0141255526582691,9.778071089057857,,,,,
Imu,26,626000000,,,,,,-4.8578913128619256e-08,2.883632370532325e-07,-4.47823974806085e-12,0.9999999999999574,0.0544956938727102,0.0574907832766583,9.872888213012166,,,,,
WheelSpeeds,26,626000000,,,,,,,,,,,,,0.0,997.846923828125,-1.0315265655517578,998.271240234375,1.4280271530151367
Imu,26,627000000,,,,,,-4.857889002933429e-08,2.8836324547737976e-07,-4.424451127709707e-12,0.9999999999999574,-0.177200727829731,0.0574999815177243,9.698332272295472,,,,,
Imu,26,628000000,,,,,,-4.8578905691873115e-08,2.8836323168154245e-07,-4.478299155839001e-12,0.9999999999999574,-0.0856786320462576,0.0736168839990372,9.849946515846629,,,,,
Imu,26,629000000,,,,,,0.0,0.0,0.0,1.0,0.0136879415603598,-0.1309391219576625,9.781987236602468,,,,,
Imu,26,630000000,,,,,,0.0,0.0,0.0,1.0,0.0250450993526579,-0.0689253778097867,9.773418281745704,,,,,
Imu,26,631000000,,,,,,-4.857887511881545e-08,2.883632347337019e-07,-4.424544907794735e-12,0.9999999999999574,0.0344232566639183,0.0854437816607852,9.954603902698317,,,,,
WheelSpeeds,26,631000000,,,,,,,,,,,,,0.0,1000.8312377929688,-0.6607354879379272,998.551513671875,-0.4288024008274078
Imu,26,632000000,,,,,,-4.857889076689691e-08,2.88363220937832e-07,-4.4784031235910596e-12,0.9999999999999574,0.0529968944596655,0.0059482490221422,9.8234889096701,,,,,
Imu,26,633000000,,,,,,-4.857886765904145e-08,2.883632293618799e-07,-4.424596127692787e-12,0.9999999999999574,-0.0103550406197714,0.0384779134213843,9.840067399608218,,,,,
Imu,26,634000000,,,,,,-4.85788833216112e-08,2.8836321557291174e-07,-4.478454607222721e-12,0.9999999999999574,0.0100486938674636,-0.0368012101956583,9.955569731678091,,,,,
Imu,26,635000000,,,,,,-4.85788602167432e-08,2.8836322399655905e-07,-4.424677945821347e-12,0.9999999999999574,-0.0306354003778528,-0.1178978081518364,9.769975437005575,,,,,
Imu,26,636000000,,,,,,-4.857887587316252e-08,2.883632102022479e-07,-4.478484079093918e-12,0.9999999999999574,0.0117113101619014,0.0069921904029395,9.825550009022646,,,,,
WheelSpeeds,26,636000000,,,,,,,,,,,,,0.0,1000.1752319335938,-1.3306154012680054,999.7359008789062,-0.8080291152000427
Imu,26,637000000,,,,,,-4.8578852750481766e-08,2.8836321863200013e-07,-4.424698250094894e-12,0.9999999999999574,0.2418508030546341,-0.0850381635685219,9.86307427213636,,,,,
Imu,26,638000000,,,,,,-4.85788683886589e-08,2.883632048433418e-07,-4.478532888115068e-12,0.9999999999999574,-0.1020989117386187,0.028157774802774,9.842047467390652,,,,,
Imu,26,639000000,,,,,,-4.8578845265084666e-08,2.883632132735603e-07,-4.424759200458759e-12,0.9999999999999574,-0.0192349694965979,-0.0144828683321753,9.76413386422876,,,,,
Imu,26,640000000,,,,,,-4.8578860903320744e-08,2.8836319947167896e-07,-4.4785383177834185e-12,0.9999999999999574,-0.0374266285178648,0.0315110465108844,9.668134172965893,,,,,
Imu,26,641000000,,,,,,0.0,0.0,0.0,1.0,-0.0488116635162359,0.150340986243355,9.869728688579496,,,,,
WheelSpeeds,26,641000000,,,,,,,,,,,,,0.0,998.4268798828124,-0.1235163509845733,1000.6065673828124,-1.1656785011291504
Imu,26,642000000,,,,,,-4.8578853432739263e-08,2.883631940999812e-07,-4.478519840456669e-12,0.9999999999999574,-0.0418593035185649,0.0626643352273404,9.925358270588143,,,,,
Imu,26,643000000,,,,,,-4.8578830326215516e-08,2.883632025362817e-07,-4.424702443079216e-12,0.9999999999999574,0.1545465194913061,0.0061984024058498,9.758157974842856,,,,,
Imu,26,644000000,,,,,,-4.857884598543842e-08,2.883631887410622e-07,-4.4785489475949986e-12,0.9999999999999574,0.022750924592127,-0.0020797767053819,9.727889535501264,,,,,
Imu,26,645000000,,,,,,-4.85788228709548e-08,2.88363197171248e-07,-4.424745138880275e-12,0.9999999999999574,-0.0207566595679544,-0.1123472648437154,9.765340073690998,,,,,
